PO Code,Created,Type,PO Created By,PO Approved Date,Delivery Date,Item Type Name,Item SkuCode,Category,Vendor Name,Vendor Code,Vendor SkuCode,Order Quantity,Recieved Quantity,Rejected Quantity,Pending Quantity,PO Ageing (Days),% Pending,% Rejection,Facility,Unit Price,Sub Total,VAT,CST,Total,Purchase Order Status,Updated
PO0278,02/03/2017 17:02,Manual,udithurria@vendorskart.com,02/03/2017 17:02,15/03/2017,[SmokeSkull-Black-Green]Autofy Unisex Smoke Skull Print Lycra Headwrap / Bandana (Black and Green  Freesize),VKAMMASK0064,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMMASK0064,200,179,0,21,36,10.5,0,VENDORSKART MUNDKA 1 FACILITY,17.5,3500,0,0,3500,COMPLETE,20/03/2017 11:49
PO0323,16/03/2017 15:23,MANUAL,udithurria@vendorskart.com,16/03/2017 15:23,,[SmokeSkull-Black-Green]Autofy Unisex Smoke Skull Print Lycra Headwrap / Bandana (Black and Green  Freesize),VKAMMASK0064,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMMASK0064,200,0,0,200,22,100,0,VENDORSKART MUNDKA 1 FACILITY,17.5,3500,0,0,3500,COMPLETE,20/03/2017 11:49
PO0011,04/01/2017 19:56,Manual,udithurria@vendorskart.com,04/01/2017 19:56,06/01/2017,[Lightning-Black-White]Autofy Unisex Lightning Print Lycra Headwrap / Bandana (Black and White  Freesize),VKAMMASK0065,Vendorskart_Automotive,JAI MATA DI IMPEX,TALWAR-1,VKAMMASK0065,100,100,0,0,93,0,0,VENDORSKART MUNDKA 1 FACILITY,20,2000,0,0,2000,COMPLETE,09/01/2017 17:20
PO0311,10/03/2017 18:29,Manual,udithurria@vendorskart.com,10/03/2017 18:29,11/03/2017,[Lightning-Black-White]Autofy Unisex Lightning Print Lycra Headwrap / Bandana (Black and White  Freesize),VKAMMASK0065,Vendorskart_Automotive,JAI MATA DI IMPEX,TALWAR-1,VKAMMASK0065,40,40,0,0,28,0,0,VENDORSKART MUNDKA 1 FACILITY,20,800,0,0,800,COMPLETE,11/03/2017 14:03
PO0011,04/01/2017 19:56,Manual,udithurria@vendorskart.com,04/01/2017 19:56,06/01/2017,[KungFu-Black-Blue]Autofy Unisex KungFu Print Lycra Headwrap / Bandana (Black and Blue  Freesize),VKAMMASK0066,Vendorskart_Automotive,JAI MATA DI IMPEX,TALWAR-1,VKAMMASK0066,30,30,0,0,93,0,0,VENDORSKART MUNDKA 1 FACILITY,20,600,0,0,600,COMPLETE,08/01/2017 18:32
PO0054,09/01/2017 18:37,Manual,udithurria@vendorskart.com,09/01/2017 18:37,28/01/2017,[KungFu-Black-Blue]Autofy Unisex KungFu Print Lycra Headwrap / Bandana (Black and Blue  Freesize),VKAMMASK0066,Vendorskart_Automotive,RAM PRATAP,RAM_PRATAP_BANDANA,VKAMMASK0066,10,10,0,0,88,0,0,VENDORSKART MUNDKA 1 FACILITY,20,200,0,0,200,COMPLETE,10/01/2017 15:26
PO0319,14/03/2017 19:02,Manual,udithurria@vendorskart.com,14/03/2017 19:02,18/03/2017,[KungFu-Black-Blue]Autofy Unisex KungFu Print Lycra Headwrap / Bandana (Black and Blue  Freesize),VKAMMASK0066,Vendorskart_Automotive,JAI MATA DI IMPEX,TALWAR-1,VKAMMASK0066,10,10,0,0,24,0,0,VENDORSKART MUNDKA 1 FACILITY,20,200,0,0,200,COMPLETE,15/03/2017 13:35
PO0011,04/01/2017 19:56,Manual,udithurria@vendorskart.com,04/01/2017 19:56,06/01/2017,[UrbanTheme-Brown-Purple]Autofy Unisex Urban Theme Print Lycra Headwrap / Bandana (Multicolored  Freesize),VKAMMASK0067,Vendorskart_Automotive,JAI MATA DI IMPEX,TALWAR-1,VKAMMASK0067,44,44,0,0,93,0,0,VENDORSKART MUNDKA 1 FACILITY,20,880,0,0,880,COMPLETE,08/01/2017 18:16
PO0054,09/01/2017 18:37,Manual,udithurria@vendorskart.com,09/01/2017 18:37,28/01/2017,[UrbanTheme-Brown-Purple]Autofy Unisex Urban Theme Print Lycra Headwrap / Bandana (Multicolored  Freesize),VKAMMASK0067,Vendorskart_Automotive,RAM PRATAP,RAM_PRATAP_BANDANA,VKAMMASK0067,2,2,0,0,88,0,0,VENDORSKART MUNDKA 1 FACILITY,20,40,0,0,40,COMPLETE,10/01/2017 15:27
PO0011,04/01/2017 19:56,Manual,udithurria@vendorskart.com,04/01/2017 19:56,06/01/2017,[GarlandSkull-CrossBoneSkull-Blue-Purple]Autofy Unisex Skull Print Lycra Headwrap / Bandana (Blue and Purple  Freesize),VKAMMASK0068,Vendorskart_Automotive,JAI MATA DI IMPEX,TALWAR-1,VKAMMASK0068,100,100,0,0,93,0,0,VENDORSKART MUNDKA 1 FACILITY,20,2000,0,0,2000,COMPLETE,09/01/2017 10:39
PO0011,04/01/2017 19:56,Manual,udithurria@vendorskart.com,04/01/2017 19:56,06/01/2017,[MeridaPrint-Black-Blue]Autofy Unisex Merida Print Lycra Headwrap / Bandana (Blue and Black  Freesize),VKAMMASK0069,Vendorskart_Automotive,JAI MATA DI IMPEX,TALWAR-1,VKAMMASK0069,100,100,0,0,93,0,0,VENDORSKART MUNDKA 1 FACILITY,20,2000,0,0,2000,COMPLETE,09/01/2017 11:51
PO0262,24/02/2017 18:39,Manual,udithurria@vendorskart.com,24/02/2017 18:39,25/02/2017,[MeridaPrint-Black-Blue]Autofy Unisex Merida Print Lycra Headwrap / Bandana (Blue and Black  Freesize),VKAMMASK0069,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMMASK0069,1500,181,0,1319,42,87.9333,0,VENDORSKART MUNDKA 1 FACILITY,17.5,26250,0,0,26250,COMPLETE,06/03/2017 18:07
PO0011,04/01/2017 19:56,Manual,udithurria@vendorskart.com,04/01/2017 19:56,06/01/2017,[WestCoastChoppers-FirePrint-Black-Yellow]Autofy Unisex West Coast Choppers Fire Print Lycra Headwrap / Bandana (Black and Yellow  Freesize),VKAMMASK0070,Vendorskart_Automotive,JAI MATA DI IMPEX,TALWAR-1,VKAMMASK0070,100,100,0,0,93,0,0,VENDORSKART MUNDKA 1 FACILITY,20,2000,0,0,2000,COMPLETE,09/01/2017 11:14
PO0311,10/03/2017 18:29,Manual,udithurria@vendorskart.com,10/03/2017 18:29,11/03/2017,[WestCoastChoppers-FirePrint-Black-Yellow]Autofy Unisex West Coast Choppers Fire Print Lycra Headwrap / Bandana (Black and Yellow  Freesize),VKAMMASK0070,Vendorskart_Automotive,JAI MATA DI IMPEX,TALWAR-1,VKAMMASK0070,100,100,0,0,28,0,0,VENDORSKART MUNDKA 1 FACILITY,20,2000,0,0,2000,COMPLETE,11/03/2017 13:05
PO0319,14/03/2017 19:02,Manual,udithurria@vendorskart.com,14/03/2017 19:02,18/03/2017,[WestCoastChoppers-FirePrint-Black-Yellow]Autofy Unisex West Coast Choppers Fire Print Lycra Headwrap / Bandana (Black and Yellow  Freesize),VKAMMASK0070,Vendorskart_Automotive,JAI MATA DI IMPEX,TALWAR-1,VKAMMASK0070,60,60,0,0,24,0,0,VENDORSKART MUNDKA 1 FACILITY,20,1200,0,0,1200,COMPLETE,15/03/2017 13:49
PO0320,15/03/2017 14:01,Manual,udithurria@vendorskart.com,15/03/2017 14:01,18/03/2017,[WestCoastChoppers-FirePrint-Black-Yellow]Autofy Unisex West Coast Choppers Fire Print Lycra Headwrap / Bandana (Black and Yellow  Freesize),VKAMMASK0070,Vendorskart_Automotive,JAI MATA DI IMPEX,TALWAR-1,VKAMMASK0070,10,10,0,0,23,0,0,VENDORSKART MUNDKA 1 FACILITY,20,200,0,0,200,COMPLETE,15/03/2017 19:54
PO0011,04/01/2017 19:56,Manual,udithurria@vendorskart.com,04/01/2017 19:56,06/01/2017,[SnakeSkin-Brown-White]Autofy Unisex Printed Lycra Headwrap / Bandana (Brown and White  Freesize),VKAMMASK0071,Vendorskart_Automotive,JAI MATA DI IMPEX,TALWAR-1,VKAMMASK0071,100,100,0,0,93,0,0,VENDORSKART MUNDKA 1 FACILITY,20,2000,0,0,2000,COMPLETE,09/01/2017 17:43
PO0011,04/01/2017 19:56,Manual,udithurria@vendorskart.com,04/01/2017 19:56,06/01/2017,[CheGuevara-Green-Blue]Autofy Unisex Che Guevara Lycra Headwrap / Bandana (Blue and Green  Freesize),VKAMMASK0072,Vendorskart_Automotive,JAI MATA DI IMPEX,TALWAR-1,VKAMMASK0072,100,100,0,0,93,0,0,VENDORSKART MUNDKA 1 FACILITY,20,2000,0,0,2000,COMPLETE,09/01/2017 17:20
PO0311,10/03/2017 18:29,Manual,udithurria@vendorskart.com,10/03/2017 18:29,11/03/2017,[CheGuevara-Green-Blue]Autofy Unisex Che Guevara Lycra Headwrap / Bandana (Blue and Green  Freesize),VKAMMASK0072,Vendorskart_Automotive,JAI MATA DI IMPEX,TALWAR-1,VKAMMASK0072,170,170,0,0,28,0,0,VENDORSKART MUNDKA 1 FACILITY,20,3400,0,0,3400,COMPLETE,11/03/2017 12:48
PO0011,04/01/2017 19:56,Manual,udithurria@vendorskart.com,04/01/2017 19:56,06/01/2017,[Skull&Rose-Peech]Autofy Unisex Skull and Rose Print Lycra Headwrap / Bandana (Skin Color  Freesize),VKAMMASK0073,Vendorskart_Automotive,JAI MATA DI IMPEX,TALWAR-1,VKAMMASK0073,100,100,0,0,93,0,0,VENDORSKART MUNDKA 1 FACILITY,20,2000,0,0,2000,COMPLETE,09/01/2017 17:44
PO0011,04/01/2017 19:56,Manual,udithurria@vendorskart.com,04/01/2017 19:56,06/01/2017,[DavidGuetta-Black]Autofy Unisex David Guetta Print Lycra Headwrap / Bandana (Black and White  Freesize),VKAMMASK0074,Vendorskart_Automotive,JAI MATA DI IMPEX,TALWAR-1,VKAMMASK0074,50,50,0,0,93,0,0,VENDORSKART MUNDKA 1 FACILITY,20,1000,0,0,1000,COMPLETE,08/01/2017 17:29
PO0054,09/01/2017 18:37,Manual,udithurria@vendorskart.com,09/01/2017 18:37,28/01/2017,[DavidGuetta-Black]Autofy Unisex David Guetta Print Lycra Headwrap / Bandana (Black and White  Freesize),VKAMMASK0074,Vendorskart_Automotive,RAM PRATAP,RAM_PRATAP_BANDANA,VKAMMASK0074,16,16,0,0,88,0,0,VENDORSKART MUNDKA 1 FACILITY,20,320,0,0,320,COMPLETE,10/01/2017 15:27
PO0011,04/01/2017 19:56,Manual,udithurria@vendorskart.com,04/01/2017 19:56,06/01/2017,[JawBones-Spray-White-Green]Autofy Unisex Jaw Bones Lycra Headwrap / Bandana (Green  Freesize),VKAMMASK0075,Vendorskart_Automotive,JAI MATA DI IMPEX,TALWAR-1,VKAMMASK0075,100,100,0,0,93,0,0,VENDORSKART MUNDKA 1 FACILITY,20,2000,0,0,2000,COMPLETE,09/01/2017 17:19
PO0011,04/01/2017 19:56,Manual,udithurria@vendorskart.com,04/01/2017 19:56,06/01/2017,[Blue-White-JaipurPrint]Autofy Unisex Printed Lycra Headwrap / Bandana (Blue  Freesize),VKAMMASK0076,Vendorskart_Automotive,JAI MATA DI IMPEX,TALWAR-1,VKAMMASK0076,10,10,0,0,93,0,0,VENDORSKART MUNDKA 1 FACILITY,20,200,0,0,200,COMPLETE,08/01/2017 18:26
PO0011,04/01/2017 19:56,Manual,udithurria@vendorskart.com,04/01/2017 19:56,06/01/2017,[Camouflage-Army-Green]Autofy Unisex Army Print Lycra Headwrap / Bandana (Camouflage  Freesize),VKAMMASK0077,Vendorskart_Automotive,JAI MATA DI IMPEX,TALWAR-1,VKAMMASK0077,30,30,0,0,93,0,0,VENDORSKART MUNDKA 1 FACILITY,20,600,0,0,600,COMPLETE,08/01/2017 17:58
PO0093,12/01/2017 19:22,Manual,udithurria@vendorskart.com,12/01/2017 19:22,14/01/2017,[Camouflage-Army-Green]Autofy Unisex Army Print Lycra Headwrap / Bandana (Camouflage  Freesize),VKAMMASK0077,Vendorskart_Automotive,cash_self,cash_party-1,VKAMMASK0077,1,1,0,0,85,0,0,VENDORSKART MUNDKA 1 FACILITY,18,18,0,0,18,COMPLETE,12/01/2017 23:28
PO0162,02/02/2017 19:45,Manual,udithurria@vendorskart.com,02/02/2017 19:46,25/02/2017,[Camouflage-Army-Green]Autofy Unisex Army Print Lycra Headwrap / Bandana (Camouflage  Freesize),VKAMMASK0077,Vendorskart_Automotive,R.S. BELT COLLECTION,BELT_COLLECTION_BANDANA,VKAMMASK0077,20,0,0,20,64,100,0,VENDORSKART MUNDKA 1 FACILITY,16,320,0,0,320,COMPLETE,13/02/2017 14:08
PO0319,14/03/2017 19:02,Manual,udithurria@vendorskart.com,14/03/2017 19:02,18/03/2017,[Camouflage-Army-Green]Autofy Unisex Army Print Lycra Headwrap / Bandana (Camouflage  Freesize),VKAMMASK0077,Vendorskart_Automotive,JAI MATA DI IMPEX,TALWAR-1,VKAMMASK0077,3,3,0,0,24,0,0,VENDORSKART MUNDKA 1 FACILITY,20,60,0,0,60,COMPLETE,15/03/2017 13:50
PO0320,15/03/2017 14:01,Manual,udithurria@vendorskart.com,15/03/2017 14:01,18/03/2017,[Camouflage-Army-Green]Autofy Unisex Army Print Lycra Headwrap / Bandana (Camouflage  Freesize),VKAMMASK0077,Vendorskart_Automotive,JAI MATA DI IMPEX,TALWAR-1,VKAMMASK0077,7,7,0,0,23,0,0,VENDORSKART MUNDKA 1 FACILITY,20,140,0,0,140,COMPLETE,15/03/2017 19:55
PO0320,15/03/2017 14:01,Manual,udithurria@vendorskart.com,15/03/2017 14:01,18/03/2017,Autofy Unisex Printed Lycra Headwrap Bandana (Red and Yellow  Freesize),VKAMMASK0078,Vendorskart_Automotive,JAI MATA DI IMPEX,TALWAR-1,VKAMMASK0078,4,4,0,0,23,0,0,VENDORSKART MUNDKA 1 FACILITY,20,80,0,0,80,COMPLETE,15/03/2017 19:55
PO0311,10/03/2017 18:29,Manual,udithurria@vendorskart.com,10/03/2017 18:29,11/03/2017,Autofy Unisex Printed Lycra Headwrap Bandana (Red and Black  Freesize),VKAMMASK0079,Vendorskart_Automotive,JAI MATA DI IMPEX,TALWAR-1,VKAMMASK0079,130,130,0,0,28,0,0,VENDORSKART MUNDKA 1 FACILITY,20,2600,0,0,2600,COMPLETE,11/03/2017 12:51
PO0319,14/03/2017 19:02,Manual,udithurria@vendorskart.com,14/03/2017 19:02,18/03/2017,Autofy Unisex Printed Lycra Headwrap Bandana (Red and Black  Freesize),VKAMMASK0079,Vendorskart_Automotive,JAI MATA DI IMPEX,TALWAR-1,VKAMMASK0079,62,62,0,0,24,0,0,VENDORSKART MUNDKA 1 FACILITY,20,1240,0,0,1240,COMPLETE,15/03/2017 13:42
PO0320,15/03/2017 14:01,Manual,udithurria@vendorskart.com,15/03/2017 14:01,18/03/2017,Autofy Unisex Printed Lycra Headwrap Bandana (Red and Black  Freesize),VKAMMASK0079,Vendorskart_Automotive,JAI MATA DI IMPEX,TALWAR-1,VKAMMASK0079,19,19,0,0,23,0,0,VENDORSKART MUNDKA 1 FACILITY,20,380,0,0,380,COMPLETE,15/03/2017 19:54
PO0162,02/02/2017 19:45,Manual,udithurria@vendorskart.com,02/02/2017 19:46,25/02/2017,"[GiantMaestro1972-Black-Yellow] Autofy Unisex Giant Maestro 1972 Print Lycra Headwrap Bandana for Bikes (Black& Yellow, Freesize)",VKAMMASK0080,Vendorskart_Automotive,R.S. BELT COLLECTION,BELT_COLLECTION_BANDANA,VKAMMASK0080,20,19,0,1,64,5,0,VENDORSKART MUNDKA 1 FACILITY,16,320,0,0,320,COMPLETE,13/02/2017 14:08
PO0262,24/02/2017 18:39,Manual,udithurria@vendorskart.com,24/02/2017 18:39,25/02/2017,"[GiantMaestro1972-Black-Yellow] Autofy Unisex Giant Maestro 1972 Print Lycra Headwrap Bandana for Bikes (Black& Yellow, Freesize)",VKAMMASK0080,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMMASK0080,1500,166,0,1334,42,88.9333,0,VENDORSKART MUNDKA 1 FACILITY,17.5,26250,0,0,26250,COMPLETE,06/03/2017 18:07
PO0332,18/03/2017 14:51,Manual,udithurria@vendorskart.com,18/03/2017 14:51,25/03/2017,"[GiantMaestro1972-Black-Yellow] Autofy Unisex Giant Maestro 1972 Print Lycra Headwrap Bandana for Bikes (Black& Yellow, Freesize)",VKAMMASK0080,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMMASK0080,1500,48,0,1452,20,96.8,0,VENDORSKART MUNDKA 1 FACILITY,17.5,26250,0,0,26250,COMPLETE,20/03/2017 11:50
PO0162,02/02/2017 19:45,Manual,udithurria@vendorskart.com,02/02/2017 19:46,25/02/2017,"[JohnDieWhiteSkull-Green-Brown] Autofy Unisex John Die Skull Print Lycra Headwrap Bandana for Bikes (Green & Brown, Freesize)",VKAMMASK0081,Vendorskart_Automotive,R.S. BELT COLLECTION,BELT_COLLECTION_BANDANA,VKAMMASK0081,10,10,0,0,64,0,0,VENDORSKART MUNDKA 1 FACILITY,16,160,0,0,160,COMPLETE,09/02/2017 14:26
PO0162,02/02/2017 19:45,Manual,udithurria@vendorskart.com,02/02/2017 19:46,25/02/2017,"[CheetahPrint-Black-SkyBlue] Autofy Unisex Cheetah Print Lycra Headwrap Bandana for Bikes (Black, Freesize)",VKAMMASK0082,Vendorskart_Automotive,R.S. BELT COLLECTION,BELT_COLLECTION_BANDANA,VKAMMASK0082,10,10,0,0,64,0,0,VENDORSKART MUNDKA 1 FACILITY,16,160,0,0,160,COMPLETE,09/02/2017 14:28
PO0162,02/02/2017 19:45,Manual,udithurria@vendorskart.com,02/02/2017 19:46,25/02/2017,"[RoyalDutch-GreenOnYellow] Autofy Unisex Royal Dutch Print Lycra Headwrap Bandana for Bikes (Yellow, Freesize)",VKAMMASK0083,Vendorskart_Automotive,R.S. BELT COLLECTION,BELT_COLLECTION_BANDANA,VKAMMASK0083,10,10,0,0,64,0,0,VENDORSKART MUNDKA 1 FACILITY,16,160,0,0,160,COMPLETE,09/02/2017 14:31
PO0162,02/02/2017 19:45,Manual,udithurria@vendorskart.com,02/02/2017 19:46,25/02/2017,"[MoonViolinSaxophone-Blue-Megenta] Autofy Unisex Musical Moon Print Lycra Headwrap Bandana for Bikes (Blue and Pink, Freesize)",VKAMMASK0084,Vendorskart_Automotive,R.S. BELT COLLECTION,BELT_COLLECTION_BANDANA,VKAMMASK0084,10,10,0,0,64,0,0,VENDORSKART MUNDKA 1 FACILITY,16,160,0,0,160,COMPLETE,09/02/2017 14:36
PO0162,02/02/2017 19:45,Manual,udithurria@vendorskart.com,02/02/2017 19:46,25/02/2017,"[PixelatedCamouflage-Black-Cream-Grey] Autofy Unisex Camouflage Print Lycra Headwrap Bandana for All Bikes (Black and Grey, Freesize)",VKAMMASK0085,Vendorskart_Automotive,R.S. BELT COLLECTION,BELT_COLLECTION_BANDANA,VKAMMASK0085,10,10,0,0,64,0,0,VENDORSKART MUNDKA 1 FACILITY,16,160,0,0,160,COMPLETE,09/02/2017 14:42
PO0162,02/02/2017 19:45,Manual,udithurria@vendorskart.com,02/02/2017 19:46,25/02/2017,"[SkullSAShield-Black-White] Autofy Unisex Skull Print Lycra Headwrap Bandana for All Bikes (Black and White, Freesize)",VKAMMASK0086,Vendorskart_Automotive,R.S. BELT COLLECTION,BELT_COLLECTION_BANDANA,VKAMMASK0086,10,10,0,0,64,0,0,VENDORSKART MUNDKA 1 FACILITY,16,160,0,0,160,COMPLETE,09/02/2017 14:47
PO0162,02/02/2017 19:45,Manual,udithurria@vendorskart.com,02/02/2017 19:46,25/02/2017,"[TreeTrunkPointyCircumference-LightGreen-Purple] Autofy Unisex Printed Lycra Headwrap Bandana for All Bikes (Green and Purple, Freesize)",VKAMMASK0087,Vendorskart_Automotive,R.S. BELT COLLECTION,BELT_COLLECTION_BANDANA,VKAMMASK0087,10,10,0,0,64,0,0,VENDORSKART MUNDKA 1 FACILITY,16,160,0,0,160,COMPLETE,09/02/2017 14:49
PO0162,02/02/2017 19:45,Manual,udithurria@vendorskart.com,02/02/2017 19:46,25/02/2017,"[FlowerVineRainbow-Orange-Yellow-Purple] Autofy Unisex Vine Flower Print Lycra Headwrap Bandana for All Bikes (Orange and Yellow, Freesize)",VKAMMASK0088,Vendorskart_Automotive,R.S. BELT COLLECTION,BELT_COLLECTION_BANDANA,VKAMMASK0088,10,10,1,0,64,0,10,VENDORSKART MUNDKA 1 FACILITY,16,160,0,0,160,COMPLETE,09/02/2017 15:55
PO0162,02/02/2017 19:45,Manual,udithurria@vendorskart.com,02/02/2017 19:46,25/02/2017,"[Splashes-Black-Red-Yellow] Autofy Unisex Splash Print Lycra Headwrap Bandana for All Bikes (Black, Red & Yellow,Freesize)",VKAMMASK0089,Vendorskart_Automotive,R.S. BELT COLLECTION,BELT_COLLECTION_BANDANA,VKAMMASK0089,10,10,0,0,64,0,0,VENDORSKART MUNDKA 1 FACILITY,16,160,0,0,160,COMPLETE,09/02/2017 14:56
PO0162,02/02/2017 19:45,Manual,udithurria@vendorskart.com,02/02/2017 19:46,25/02/2017,"[ReindeerHorns-Orange-White-BlackOnGrey] Autofy Unisex Reindeer Horn Print Lycra Headwrap Bandana for All Bikes (Orange White and Grey,Freesize)",VKAMMASK0090,Vendorskart_Automotive,R.S. BELT COLLECTION,BELT_COLLECTION_BANDANA,VKAMMASK0090,20,20,0,0,64,0,0,VENDORSKART MUNDKA 1 FACILITY,16,320,0,0,320,COMPLETE,09/02/2017 14:58
PO0162,02/02/2017 19:45,Manual,udithurria@vendorskart.com,02/02/2017 19:46,25/02/2017,"[Circles-Hearts-Red] Autofy Unisex Circle and Heart Print Lycra Headwrap Bandana for All Bikes (Red, Freesize)",VKAMMASK0091,Vendorskart_Automotive,R.S. BELT COLLECTION,BELT_COLLECTION_BANDANA,VKAMMASK0091,20,20,0,0,64,0,0,VENDORSKART MUNDKA 1 FACILITY,16,320,0,0,320,COMPLETE,09/02/2017 15:04
PO0162,02/02/2017 19:45,Manual,udithurria@vendorskart.com,02/02/2017 19:46,25/02/2017,"[CrazyCactus-Yellow-Black] Autofy Unisex Printed Lycra Headwrap Bandana for All Bikes (Black and Yellow, Freesize)",VKAMMASK0092,Vendorskart_Automotive,R.S. BELT COLLECTION,BELT_COLLECTION_BANDANA,VKAMMASK0092,10,10,0,0,64,0,0,VENDORSKART MUNDKA 1 FACILITY,16,160,0,0,160,COMPLETE,09/02/2017 15:05
PO0162,02/02/2017 19:45,Manual,udithurria@vendorskart.com,02/02/2017 19:46,25/02/2017,"[PixelatedCamouflage-Black-Brown] Autofy Unisex Camouflage Print Lycra Headwrap Bandana for All Bikes (Black and Brown, Freesize)",VKAMMASK0093,Vendorskart_Automotive,R.S. BELT COLLECTION,BELT_COLLECTION_BANDANA,VKAMMASK0093,20,20,0,0,64,0,0,VENDORSKART MUNDKA 1 FACILITY,16,320,0,0,320,COMPLETE,09/02/2017 15:09
PO0162,02/02/2017 19:45,Manual,udithurria@vendorskart.com,02/02/2017 19:46,25/02/2017,"[Pixelated Camouflage-Black-Green-Brown-SkyBlue] Autofy Unisex Camouflage Print Lycra Headwrap Bandana for All Bikes (Black and Green, Freesize)",VKAMMASK0094,Vendorskart_Automotive,R.S. BELT COLLECTION,BELT_COLLECTION_BANDANA,VKAMMASK0094,10,10,0,0,64,0,0,VENDORSKART MUNDKA 1 FACILITY,16,160,0,0,160,COMPLETE,09/02/2017 15:12
PO0162,02/02/2017 19:45,Manual,udithurria@vendorskart.com,02/02/2017 19:46,25/02/2017,[RedFlamesWhiteMeltingIce-Blue] Autofy Unisex Song of Ice and Fire Lycra Headwrap Bandana for All Bikes (Blue Pink & White Freesize),VKAMMASK0095,Vendorskart_Automotive,R.S. BELT COLLECTION,BELT_COLLECTION_BANDANA,VKAMMASK0095,10,10,0,0,64,0,0,VENDORSKART MUNDKA 1 FACILITY,16,160,0,0,160,COMPLETE,09/02/2017 15:14
PO0162,02/02/2017 19:45,Manual,udithurria@vendorskart.com,02/02/2017 19:46,25/02/2017,"[MoonViolinSaxophone-Pink] Autofy Unisex Musical Moon Lycra Headwrap Bandana for All Bikes (Pink and Green, Freesize)",VKAMMASK0096,Vendorskart_Automotive,R.S. BELT COLLECTION,BELT_COLLECTION_BANDANA,VKAMMASK0096,10,10,0,0,64,0,0,VENDORSKART MUNDKA 1 FACILITY,16,160,0,0,160,COMPLETE,09/02/2017 15:16
PO0162,02/02/2017 19:45,Manual,udithurria@vendorskart.com,02/02/2017 19:46,25/02/2017,"[SunsetRider-Green-Red-Yellow-Orange] Autofy Unisex Sunset Rider Print Lycra Headwrap Bandana for All Bikes (Orange, Red and Green,Freesize)",VKAMMASK0097,Vendorskart_Automotive,R.S. BELT COLLECTION,BELT_COLLECTION_BANDANA,VKAMMASK0097,10,10,0,0,64,0,0,VENDORSKART MUNDKA 1 FACILITY,16,160,0,0,160,COMPLETE,09/02/2017 15:19
PO0162,02/02/2017 19:45,Manual,udithurria@vendorskart.com,02/02/2017 19:46,25/02/2017,"[Flames-Orange-Black] Autofy Unisex Flame Print Lycra Headwrap Bandana for All Bikes (Orange and Black, Freesize)",VKAMMASK0098,Vendorskart_Automotive,R.S. BELT COLLECTION,BELT_COLLECTION_BANDANA,VKAMMASK0098,20,10,0,10,64,50,0,VENDORSKART MUNDKA 1 FACILITY,16,320,0,0,320,COMPLETE,13/02/2017 14:08
PO0162,02/02/2017 19:45,Manual,udithurria@vendorskart.com,02/02/2017 19:46,25/02/2017,"[FlowerVineRainbow-Yellow-Pink-Orange] Autofy Unisex Floral Vine Flower Lycra Headwrap Bandana for All Bikes (Yellow and Orange,Freesize)",VKAMMASK0099,Vendorskart_Automotive,R.S. BELT COLLECTION,BELT_COLLECTION_BANDANA,VKAMMASK0099,10,10,0,0,64,0,0,VENDORSKART MUNDKA 1 FACILITY,16,160,0,0,160,COMPLETE,09/02/2017 15:27
PO0162,02/02/2017 19:45,Manual,udithurria@vendorskart.com,02/02/2017 19:46,25/02/2017,"[HypnoticCircles-DarkPink] Autofy Unisex Circle Print Lycra Headwrap Bandana for All Bikes (Pink,Freesize)",VKAMMASK0100,Vendorskart_Automotive,R.S. BELT COLLECTION,BELT_COLLECTION_BANDANA,VKAMMASK0100,10,10,0,0,64,0,0,VENDORSKART MUNDKA 1 FACILITY,16,160,0,0,160,COMPLETE,09/02/2017 14:05
PO0162,02/02/2017 19:45,Manual,udithurria@vendorskart.com,02/02/2017 19:46,25/02/2017,"[CartoonFishesWater-Blue] Autofy Unisex Fish Print Lycra Headwrap Bandana for All Bikes (Blue and White, Freesize)",VKAMMASK0101,Vendorskart_Automotive,R.S. BELT COLLECTION,BELT_COLLECTION_BANDANA,VKAMMASK0101,10,10,0,0,64,0,0,VENDORSKART MUNDKA 1 FACILITY,16,160,0,0,160,COMPLETE,09/02/2017 15:31
PO0162,02/02/2017 19:45,Manual,udithurria@vendorskart.com,02/02/2017 19:46,25/02/2017,"[WhiteFlowers-BuddhistInscriptions-DarkBlue] Autofy Unisex Tibet Print Lycra Headwrap Bandana for All Bikes (Blue and White,Freesize)",VKAMMASK0102,Vendorskart_Automotive,R.S. BELT COLLECTION,BELT_COLLECTION_BANDANA,VKAMMASK0102,10,10,0,0,64,0,0,VENDORSKART MUNDKA 1 FACILITY,16,160,0,0,160,COMPLETE,09/02/2017 15:34
